Case_ID,Year_State_ID,Category,Type,Stream,Fate,Tonnes,Core_Non-core,Description
84832,1113,Hazardous wastes,Pesticides (H),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Pesticides (H) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
84833,1113,Hazardous wastes,Pesticides (H),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Pesticides (H) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
84834,1113,Hazardous wastes,Pesticides (H),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Pesticides (H) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
84835,1113,Hazardous wastes,Pesticides (H),C&D,Energy recovery,0,Core waste,A total of 0.00 tonnes of Pesticides (H) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
84836,1113,Hazardous wastes,Pesticides (H),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Pesticides (H) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
84837,1113,Hazardous wastes,Pesticides (H),C&I,Disposal,1.930837493,Core waste,A total of 1.93 tonnes of Pesticides (H) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Destructive waste disposal—consider greener options for the future.
84838,1113,Hazardous wastes,Pesticides (H),C&I,Disposal,0,Core waste,A total of 0.00 tonnes of Pesticides (H) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
84839,1113,Hazardous wastes,Pesticides (H),C&I,Recycling,666.2034351,Core waste,A total of 666.20 tonnes of Pesticides (H) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Excellent waste management! Keep going.
84840,1113,Hazardous wastes,Pesticides (H),C&I,Disposal,7.753727373,Core waste,A total of 7.75 tonnes of Pesticides (H) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Unsustainable waste management. Look for eco-friendly alternatives.
84841,1113,Hazardous wastes,Pesticides (H),C&I,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Pesticides (H) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
84842,1113,Hazardous wastes,Pesticides (H),C&I,Recycling,0,Core waste,A total of 0.00 tonnes of Pesticides (H) (C&I) was sent for Recycling. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
84849,1113,Hazardous wastes,Plating and heat treatment (A),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Plating and heat treatment (A) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
84850,1113,Hazardous wastes,Plating and heat treatment (A),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Plating and heat treatment (A) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
84851,1113,Hazardous wastes,Plating and heat treatment (A),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Plating and heat treatment (A) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
84852,1113,Hazardous wastes,Plating and heat treatment (A),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Plating and heat treatment (A) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
84853,1113,Hazardous wastes,Plating and heat treatment (A),C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Plating and heat treatment (A) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
84854,1113,Hazardous wastes,Plating and heat treatment (A),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Plating and heat treatment (A) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
84855,1113,Hazardous wastes,Plating and heat treatment (A),C&I,Disposal,3.167808865,Core waste,A total of 3.17 tonnes of Plating and heat treatment (A) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Damaging impact on the environment. More sustainable practices needed.
84856,1113,Hazardous wastes,Plating and heat treatment (A),C&I,Disposal,0,Core waste,A total of 0.00 tonnes of Plating and heat treatment (A) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
84857,1113,Hazardous wastes,Plating and heat treatment (A),C&I,Recycling,0,Core waste,"A total of 0.00 tonnes of Plating and heat treatment (A) (C&I) was sent for Recycling. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
84858,1113,Hazardous wastes,Plating and heat treatment (A),C&I,Disposal,1.532191135,Core waste,A total of 1.53 tonnes of Plating and heat treatment (A) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Adverse waste effects—try to focus on recycling or reducing waste.
84859,1113,Hazardous wastes,Plating and heat treatment (A),C&I,Energy recovery,0,Core waste,A total of 0.00 tonnes of Plating and heat treatment (A) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
84860,1113,Hazardous wastes,Plating and heat treatment (A),C&I,Recycling,0,Core waste,"A total of 0.00 tonnes of Plating and heat treatment (A) (C&I) was sent for Recycling. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
84867,1113,Hazardous wastes,Reactive chemicals (E),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Reactive chemicals (E) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
84868,1113,Hazardous wastes,Reactive chemicals (E),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Reactive chemicals (E) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability.
84869,1113,Hazardous wastes,Reactive chemicals (E),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Reactive chemicals (E) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
84870,1113,Hazardous wastes,Reactive chemicals (E),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Reactive chemicals (E) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability.
84871,1113,Hazardous wastes,Reactive chemicals (E),C&D,Energy recovery,0,Core waste,A total of 0.00 tonnes of Reactive chemicals (E) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
84872,1113,Hazardous wastes,Reactive chemicals (E),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Reactive chemicals (E) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
84873,1113,Hazardous wastes,Reactive chemicals (E),C&I,Disposal,0,Core waste,A total of 0.00 tonnes of Reactive chemicals (E) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability.
84874,1113,Hazardous wastes,Reactive chemicals (E),C&I,Disposal,0,Core waste,A total of 0.00 tonnes of Reactive chemicals (E) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. Excellent waste management! Keep going.
84875,1113,Hazardous wastes,Reactive chemicals (E),C&I,Recycling,0,Core waste,"A total of 0.00 tonnes of Reactive chemicals (E) (C&I) was sent for Recycling. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
84876,1113,Hazardous wastes,Reactive chemicals (E),C&I,Disposal,240.475,Core waste,A total of 240.47 tonnes of Reactive chemicals (E) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. This has a harmful environmental impact. Consider reducing waste.
84877,1113,Hazardous wastes,Reactive chemicals (E),C&I,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Reactive chemicals (E) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
84878,1113,Hazardous wastes,Reactive chemicals (E),C&I,Recycling,0,Core waste,"A total of 0.00 tonnes of Reactive chemicals (E) (C&I) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
84885,1113,Hazardous wastes,Tyres (T140),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Tyres (T140) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability.
84886,1113,Hazardous wastes,Tyres (T140),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Tyres (T140) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
84887,1113,Hazardous wastes,Tyres (T140),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Tyres (T140) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
84888,1113,Hazardous wastes,Tyres (T140),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Tyres (T140) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
84889,1113,Hazardous wastes,Tyres (T140),C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Tyres (T140) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
84890,1113,Hazardous wastes,Tyres (T140),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Tyres (T140) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
84891,1113,Hazardous wastes,Tyres (T140),C&I,Energy recovery,27493.72087,Core waste,"A total of 27493.72 tonnes of Tyres (T140) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
84892,1113,Hazardous wastes,Tyres (T140),C&I,Disposal,43732.50919,Core waste,A total of 43732.51 tonnes of Tyres (T140) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. A detrimental effect—seek better disposal or recycling methods.
84893,1113,Hazardous wastes,Tyres (T140),C&I,Disposal,0,Core waste,A total of 0.00 tonnes of Tyres (T140) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
84894,1113,Hazardous wastes,Tyres (T140),C&I,Recycling,9637.654855,Core waste,A total of 9637.65 tonnes of Tyres (T140) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Excellent waste management! Keep going.
84895,1113,Hazardous wastes,Tyres (T140),C&I,Disposal,0,Core waste,A total of 0.00 tonnes of Tyres (T140) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
84896,1113,Hazardous wastes,Tyres (T140),C&I,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Tyres (T140) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
84897,1113,Hazardous wastes,Tyres (T140),C&I,Recycling,0,Core waste,A total of 0.00 tonnes of Tyres (T140) (C&I) was sent for Recycling. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
84905,1114,Hazardous wastes,Acids (B),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Acids (B) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability.
84906,1114,Hazardous wastes,Acids (B),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Acids (B) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Excellent waste management! Keep going.
84907,1114,Hazardous wastes,Acids (B),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Acids (B) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
84908,1114,Hazardous wastes,Acids (B),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Acids (B) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
84909,1114,Hazardous wastes,Acids (B),C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Acids (B) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
84910,1114,Hazardous wastes,Acids (B),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Acids (B) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
84911,1114,Hazardous wastes,Acids (B),C&I,Disposal,0,Core waste,A total of 0.00 tonnes of Acids (B) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
84912,1114,Hazardous wastes,Acids (B),C&I,Disposal,18.93657386,Core waste,A total of 18.94 tonnes of Acids (B) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Adverse waste effects—try to focus on recycling or reducing waste.
84913,1114,Hazardous wastes,Acids (B),C&I,Recycling,233.5781815,Core waste,A total of 233.58 tonnes of Acids (B) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Excellent waste management! Keep going.
